pV_FFA_P_inst;pV_DACH_P_inst;storage_ffa_E_max;storage_dach_E_max;Wind_P_el_n;CAPEX;one_minus_oa_times_oc
79028820.90991315;19053897.458827097;92955703384.59233;30853182830.307175;3738874.6209129123;70821833.90504391;0.34481647785476777
13925666.311245998;7710851.487276928;76108752634.73567;30087783106.255707;7149620.674679945;28443022.948930718;0.3428214876553243
41951111.98745719;11018341.025777802;172591153594.62396;46502081102.74537;11043931.673575182;56323865.571992636;0.2510668126248401
1496595.8973367389;7514943.415183366;154633280201.93253;17574173728.414116;14901312.702870397;30470821.14228052;0.327943308918923
7089732.523689277;16745354.812089583;26958156267.02663;45147047848.66677;9671079.137260715;35311629.08736273;0.30180924408689747
28485346.928074047;13933028.95764592;51087784557.91541;63470545690.80338;15748404.143210242;51640569.35047529;0.2253397403633739
7530366.402945828;3986280.5011726036;147470064260.63757;66862873470.5441;5567230.966802578;29406178.479802884;0.43077808498016146
76902270.01470321;19958801.43212008;30554608403.53123;70641703707.82855;8703031.837249808;76446036.29924808;0.25643584313223644
88221314.12171678;19103513.413520616;94475519257.87192;41884255925.26388;2723939.0097798947;76323022.45788234;0.3719236941968941
88611542.87565956;15821939.121074649;163453732489.92825;27415992574.926266;568036.0252777945;73442277.24048743;0.4490363353476884
17366105.534713265;18559312.667087723;148582968532.1372;2913778412.379651;16384025.936232368;48189685.69567898;0.2275538027115147
9141244.630074523;18955801.71948252;41161052784.38719;21688024065.032204;6918648.740819295;34014361.30941024;0.33061511171836144
19010420.309905034;9625138.383397458;23146068641.104816;53795606949.711266;8740672.274788145;34443357.52307347;0.30309883332123444
41237768.16626528;4920566.542114894;136753379237.66608;66796391906.44816;13183470.188622026;52301739.878035516;0.23820617602308414
15643606.02189415;15925803.548765993;21877967656.30837;20608239089.513294;11530945.021603018;36473513.402587086;0.26837268440622397
76622256.56930982;1019202.2545279268;171309213926.2382;24345559805.845024;3841257.019294731;55109779.60592336;0.3478529389472157
55325403.36858633;10264603.585948005;61832245659.81765;65475297963.57788;9583923.024222199;57644163.681116834;0.25810023877753085
29053598.685235582;669100.3479003196;123217342445.14165;67229009545.106926;1151351.8988316308;32242183.965081222;0.4969491159936581
48965031.86235958;3303833.459557735;76722967279.90977;13110522619.560297;3497445.497801929;36492726.50457845;0.37632118100226575
10893431.202462545;1541546.045667188;75123521625.58928;64592762399.008446;11510333.785136156;28765757.964812268;0.3279144950006454
61135487.52247112;7838400.235976643;55187253483.39317;28712901585.17515;463531.41402027267;45807654.08252358;0.47209104448957717
96142228.19837506;17288766.673809335;109329240725.47067;70415931136.8248;13506965.25379068;91343941.85598058;0.21170630918760314
57610044.02602595;18795291.563259225;107426900057.97302;43589635633.8845;3610732.5032028668;62330640.12826792;0.3568861806358291
21692955.110473115;10132734.602066468;154522826453.70135;50613405947.30868;4131364.065515924;39691976.39099403;0.38423850346208144
90296979.20768784;2211849.945496028;173446354783.52307;69513638186.96004;3843493.538207216;69533540.2724911;0.34146862016833834
48146561.53474141;11499568.571363546;171531735486.81158;52325370926.7386;2032601.2856508256;53894253.792064495;0.41844682886032836
92792122.04297958;8483452.930123918;129865030031.50407;67133451930.84882;4727297.369246432;74963801.41513887;0.3180887090147021
82086028.32613325;3814924.6605984676;95366323798.41115;7073993954.061882;14641693.954088569;62119837.54942962;0.2105574460884967
2361902.1247954126;10078298.291584175;154797321200.26572;33700370708.766922;15109998.453083083;35872206.41447103;0.29522657536031505
7294941.352869154;17158918.594274536;159145657588.25314;4442814447.400058;16863828.68206452;42912743.76596602;0.2412123910234929
6149668.595544422;17399478.08600155;26251925503.007584;22369581642.555977;3214581.9224613644;27450575.47058631;0.43457384015542366
92514410.40018664;10098738.093637016;161610973101.73627;61673743770.05435;14666083.050609665;84899690.72206937;0.20629033588279722
26251877.9327711;11429155.846856663;103714061663.08301;63389875866.51011;15869017.922163371;51022899.99538465;0.22906926784325665
36910345.360329695;18787189.349577215;130588598850.94933;62518164639.155754;6103842.167094937;57758244.23555431;0.31105092762700426
21563101.009776242;16570169.262170946;5834860586.039707;10555464803.399307;14569919.813160572;40069355.32662605;0.23635060899604476
6199563.202718478;10499779.476350222;139872643829.4388;22414939738.116455;7704234.185718971;30261625.22670591;0.35279804161523853
22386752.600307476;2021977.7815525949;98019366888.20918;35600399083.06613;12317143.791585246;32843232.18072163;0.27319158503868124
84951795.62393051;6181178.131019014;49296932026.75672;13879539762.712397;11408218.857868224;61879672.388248645;0.2317402884053401
87967815.32216068;17305663.91358319;85241500331.51038;51374804320.89302;1000051.7045953559;73910638.7494291;0.43372480759053145
27874785.45098035;16429199.21776374;104790077936.71883;67520951691.81323;3184153.972663693;47954288.376432344;0.39483042970674864
9872037.048292756;14274362.791924857;176097559796.9802;24574477526.919174;16298386.520132441;44630490.85140824;0.24522497971003987
85993583.64361958;18770078.881559163;135990119699.77043;46242221247.03382;7214057.775644727;81154951.41384445;0.27325317522312265
3238455.5635843137;19055100.56026918;33379096867.5295;54764146730.14497;7768040.640696598;35960884.5833;0.3309223918121158
54088800.59492486;18783639.00899277;93804884253.73676;58376337780.120094;14260330.895902248;69842494.62860616;0.21719740814446575
66210083.84061958;1259650.1847291647;68941125399.33235;65707595999.86621;8301753.942536257;53547125.0841077;0.2698525746637026
32297293.62982162;5396591.670242194;169098101374.27744;17561915188.76977;6015077.261919536;37890040.28415942;0.3303866100501517
26827578.98463558;15121629.055058448;174428715886.77582;24542504819.41047;3334685.8372663376;44135598.3661761;0.39211647115884407
137849.1158491629;6251243.262167547;110971893217.07224;35695183393.224045;9060615.091744363;24238398.677796643;0.4379398236382407
16031593.878415346;18394165.265437733;107253576807.4673;16523220637.270975;8540027.684470784;41068406.76803431;0.296587864871084
52283319.23319094;17557035.520329453;36410499035.20457;59770859647.13568;16150719.112804875;66136048.25780878;0.20709832237591197
91984140.20424867;9089589.796150336;167888496084.27344;35671150031.03818;16403602.051575994;81665826.50150493;0.1972069268736748
6458959.966520983;3288867.461650255;146126416076.8614;52361121388.39181;4212769.897171586;25068437.06489171;0.4911202276198757
72229111.12514806;5235166.376641889;143301521030.4433;10980397064.07216;10402500.829509007;58637848.32193789;0.2447057910572109
55534388.06280173;1916266.3560780366;160327464788.77774;7814789172.321526;7589301.24104075;45367905.08045844;0.28637074390117756
39990479.64777776;3585429.8747514375;166300645874.93558;30572104369.701195;16926717.502245832;49760758.203057386;0.2177075862342719
49391890.377223395;4907787.373875241;18232286895.133015;56408706372.19811;1395945.2826605688;39498138.90368394;0.44820653745082584
67744005.47487034;8530089.8846338;69306888925.79123;3585999924.3946195;3576248.9964562953;49432717.63256551;0.3574323053634533
81574122.07373321;3140871.019206507;115312817978.75273;45251283716.75411;17060889.372568175;69414767.26720135;0.1976105548775815
37992380.34627569;19683341.955339365;37986589432.38003;10785608003.925713;9766842.62299868;49613031.28695924;0.26050122432549616
22995152.151520815;4610486.683748797;119333188712.46892;63479081365.92255;10288798.53306904;39270822.3330485;0.28622305332950737
55181885.90345051;1390744.1137086845;6651549412.700849;47699065609.522934;6934114.644508465;41176673.79528797;0.2952593166880513
51769814.946375094;6953454.915934454;110611245582.9663;16153065436.687181;16515445.457596708;53613496.99202421;0.2104796188623933
82540510.37220752;3220348.2210874455;153541812287.06946;68009491958.83197;9017539.18945359;69229621.25395636;0.2551305955860603
97447177.24463056;18328838.6737286;123730870771.54472;65118824981.63318;9731030.881644998;90268918.9698125;0.2414653507776069
35404610.74847174;6248504.283738596;163606470060.62408;9508617383.02481;13208284.316201536;44266912.53502485;0.24233000129326732
57363615.88605852;15914650.517643787;34309616723.48761;40575341827.055046;11985650.887017582;61127250.58655431;0.23296429595642076
81429978.26750492;15878771.125485128;168359119120.38876;30819698624.149567;10172335.823953316;77856810.22057827;0.24104046996766326
71013026.1850785;788287.2076522833;48661891933.98027;24401490925.701385;10030212.369012019;49909993.9796302;0.24950287174619246
38604594.142854705;18643355.744773816;138292417450.83298;58320080352.09963;14416369.983265577;64540853.54426602;0.22278093756530803
3961491.0376452054;15774781.443884572;163639510839.25568;7630406575.048909;489419.85988316074;28273454.484112762;0.562249685157745
58589851.777847424;2672625.8844448915;135139249468.32414;4641119943.48703;10330402.177408645;47867689.48014963;0.2525724540846781
44857983.25531802;6893164.786890119;172843804996.91718;59330839439.12853;7962645.130541019;53136968.239940375;0.285173402303878
34272668.09347771;10378606.68881718;51833025365.16244;49001584789.95514;7615620.247710138;42912044.106897;0.296875684876417
93137828.7554065;4360027.8359695515;144775586635.9278;13462676791.27367;16722167.03949903;73383471.86074774;0.19627008777644683
24857880.93097271;2183106.6015165267;103110887742.19551;64328416506.80209;4262271.535776389;32471635.663790774;0.39039969291330157
54928277.32799303;10327819.233754946;151156179538.40854;22562732825.768543;1109792.3351512935;50155580.57149437;0.4493140624841008
44549122.51562965;15275080.293685842;154357903018.1562;1448735533.9251263;557772.1218192388;46744622.968030035;0.4755625256948671
20947689.87196904;7496454.9553195555;123989548030.01746;28702650171.099865;11750863.464675568;37658234.904131144;0.2707937257339247
99120113.5115113;10146846.168561941;168295552767.69064;20565101808.683582;7442279.148846878;77494629.35758606;0.26895650660929593
64078253.52878651;1682420.5701909745;74951579410.23851;15382196285.0019;6234841.844972713;44698071.50291061;0.30241357055362816
51279486.69651805;12041096.130552981;33024536432.50818;62721065999.44133;16891943.003952876;60895752.36683842;0.206242856132565
46027877.787418544;11101201.740083048;67937617739.956856;53471412113.10686;17016309.47849646;58078269.855038226;0.20858949006597716
51456364.12634087;19563771.062609486;165456813840.186;50663817497.917816;6602105.776852138;66472218.99091795;0.2935078925163487
19538644.113086145;16850838.15472831;64691640073.21224;26357755181.24281;1324681.5479618805;34868450.707038306;0.4769657862986334
23482469.069874898;13068287.047236191;158160163708.54306;43948486629.1432;16610707.35146368;52158184.333627015;0.22566489254658784
39623901.332181394;8905370.988009185;154883283135.85846;56538795261.788345;11078063.879323397;53483106.857499614;0.2536445339115052
47509489.17081445;11300762.346659381;4802537092.043098;49168372718.07992;2160965.0913012875;43771979.022056065;0.4151728853904285
19065229.12080505;6738679.402485525;163182488734.8472;3361207205.9870915;3383435.213862271;28341398.52605225;0.42182619518616493
63391225.209409796;6335423.222137883;6269548203.170633;58087500814.770294;7633061.629005228;52171848.72860207;0.2789726172066985
10024929.228354521;18722352.026172936;128684331097.65848;50112485309.54195;13453102.969042221;47933840.776660375;0.2560687916593164
85637754.38357133;14883407.022832694;161012459498.97403;52950051143.76534;3927966.147762047;76947569.23423919;0.3379074937688007
47150950.99185167;18746860.658119783;129658423745.44366;13904468664.007126;16017974.19883556;63470238.77014238;0.20944895913984796
70922352.65322913;11531358.595438432;114006660379.41489;35261286174.47419;6958729.116992376;63442685.97177507;0.2838653117813753
56429947.161281526;8946540.786699723;167741907773.2115;22972800464.004745;6532625.2272686595;54570644.895193286;0.2974852787152459
39474431.95898741;19351368.096837673;120641343379.58372;48037869019.45142;13323698.639535554;62455581.16310595;0.22968658143810083
44637138.26434456;16472298.97541093;159201939376.2469;19224600674.25571;9803437.383249411;57658081.759569496;0.2578650910529606
5709592.303628841;10055545.415168831;133902855867.60464;46927585291.375015;7265199.617485369;32316009.007655177;0.36505674888625916
53902080.85925363;19125821.987629216;153744168065.69302;44725396910.44862;7447376.31011051;66415598.00216194;0.2800371306405962
25457541.059864648;9872082.993211009;5302967948.949942;30522073012.02659;5853129.818689402;31524487.024883516;0.33758346981133114
44350721.61292274;9242360.694137104;22716143087.143635;33053182079.833145;9747947.377646055;44581409.716428936;0.26334983516735855
42943988.342141904;4181154.400513087;164904547776.0574;41920502321.28646;10903552.824538039;48814468.94439165;0.2563249808836505
23884723.52681427;9494617.5516509;47747092019.05938;15269045243.029016;14611324.354414597;37168789.532348536;0.24170911562436637
15830977.999301624;846251.4875004078;117005664905.67;56328918347.286835;5140105.309928782;26940595.06814709;0.4048818709194153
10865252.14867831;636341.8123091571;88274696416.07729;9427435437.05877;12257290.974078732;21475451.951025374;0.32813457888858144
91533665.82799593;18855754.467254303;108399810330.2428;40461831210.66005;15772255.247345762;88093689.28103341;0.1990302261490675
